EmployeeID,Age,Department,JobRole,EducationField,Education,Gender,MaritalStatus,MonthlyIncome,HourlyRate,DailyRate,MonthlyRate,PercentSalaryHike,StockOptionLevel,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel,DistanceFromHome,OverTime,Over18,StandardHours,EmployeeCount,AttritionRisk,Attrition,AttritionProbability,BurnoutRisk,BurnoutLabel,TenureBand,HireDate,FeedbackText
EMP00098,56,Sales,Senior Sales Rep,Finance,2,Male,Married,17184,80,725,6132,19,1,9,18,3,3,1,3,0,1,4,4,4,1,4,Travel_Rarely,17,No,Y,80,1,0,No,0.116,0.216,Low,1-3yr,2020-08-28,I feel valued and recognized for my contributions.
EMP00099,49,Engineering,Data Scientist,Finance,3,Male,Married,14882,97,393,10830,14,3,2,2,2,2,2,2,0,4,3,1,4,4,3,Travel_Frequently,28,No,Y,80,1,0,No,0.212,0.069,Low,1-3yr,2021-11-23,"Management is okay, not exceptional."
EMP00100,28,Engineering,DevOps Engineer,Marketing,5,Female,Single,17838,71,1380,8995,15,1,0,3,3,1,1,3,2,4,3,1,1,4,3,Travel_Rarely,6,No,Y,80,1,0,No,0.273,0.258,Low,1-3yr,2020-10-22,Some processes are inefficient but improving.
EMP00101,53,Engineering,DevOps Engineer,Other,5,Male,Single,20273,86,1338,22551,19,1,3,10,10,10,7,9,5,3,4,3,3,2,3,Travel_Frequently,20,No,Y,80,1,0,No,0.307,0.255,Low,7-15yr,2013-05-14,Great work environment and collaborative team.
EMP00102,32,Finance,Finance Manager,Other,1,Male,Married,10902,97,595,4670,23,1,7,32,24,1,1,11,0,1,2,3,4,2,4,Non-Travel,19,No,Y,80,1,0,No,0.444,0.427,Low,15+yr,1999-05-06,Management doesn't listen to employee concerns.
EMP00103,31,Sales,VP Sales,Marketing,4,Female,Married,15879,67,969,11364,20,2,4,27,10,10,4,10,3,3,2,1,4,3,3,Travel_Rarely,20,No,Y,80,1,0,No,0.369,0.245,Low,7-15yr,2013-03-16,Feeling completely disengaged and undervalued.
EMP00104,30,Marketing,Marketing Director,Engineering,1,Male,Married,20129,91,1223,26680,21,3,1,31,17,3,1,5,5,4,1,1,2,2,3,Non-Travel,22,No,Y,80,1,1,Yes,0.505,0.67,High,15+yr,2006-05-04,Considering leaving due to lack of recognition.
EMP00105,35,Product,VP Product,Engineering,5,Female,Married,12911,36,1079,20066,24,0,2,15,15,3,3,9,1,1,1,4,3,1,4,Travel_Rarely,21,Yes,Y,80,1,1,Yes,0.609,0.66,High,7-15yr,2008-02-28,The workload is unsustainable and unrealistic.
EMP00106,34,Engineering,Staff Engineer,Computer Science,2,Male,Single,3427,79,1437,12041,23,2,0,8,8,3,3,7,5,4,2,4,1,1,3,Travel_Rarely,18,Yes,Y,80,1,1,Yes,0.696,0.909,High,7-15yr,2015-12-01,Excessive overtime is burning me out completely.
EMP00107,46,Sales,Senior Sales Rep,Computer Science,2,Female,Married,3731,81,944,11054,14,0,1,10,10,6,5,0,3,1,4,1,1,1,3,Travel_Rarely,15,No,Y,80,1,1,Yes,0.548,0.523,High,7-15yr,2013-08-28,The workload is unsustainable and unrealistic.
EMP00108,23,Operations,Operations Manager,Other,1,Male,Single,3799,55,882,13637,15,3,0,5,5,0,0,1,2,2,2,3,2,4,3,Non-Travel,2,No,Y,80,1,1,Yes,0.56,0.422,Low,3-7yr,2018-12-24,Considering leaving due to lack of recognition.
EMP00109,56,Engineering,DevOps Engineer,Marketing,5,Male,Married,10025,55,214,12757,23,3,1,26,8,8,6,8,4,2,1,4,1,2,3,Travel_Rarely,19,Yes,Y,80,1,1,Yes,0.804,0.945,High,7-15yr,2015-07-20,Compensation is below market rate for my skills.
EMP00110,28,Engineering,Engineering Manager,Psychology,2,Female,Married,17481,48,567,10490,15,3,2,11,11,7,4,11,4,1,1,4,2,2,3,Travel_Rarely,27,No,Y,80,1,1,Yes,0.637,0.698,High,7-15yr,2012-04-07,No clear path for career advancement here.
EMP00111,42,Sales,Sales Rep,Psychology,5,Male,Married,10624,38,837,14329,18,1,0,21,12,11,1,7,2,4,1,4,3,4,3,Non-Travel,6,No,Y,80,1,0,No,0.334,0.232,Low,7-15yr,2011-06-03,"Work-life balance is terrible, always on-call."
EMP00112,39,Engineering,Software Engineer,Marketing,2,Male,Divorced,17961,90,1052,2770,23,2,8,20,5,5,5,5,3,1,2,3,2,4,3,Travel_Rarely,12,No,Y,80,1,1,Yes,0.583,0.485,Low,3-7yr,2018-05-08,Poor communication from leadership constantly.
EMP00113,24,Product,Product Manager,Computer Science,5,Male,Single,24767,49,1436,5854,14,3,9,32,5,5,5,5,0,4,2,1,2,4,3,Travel_Rarely,1,No,Y,80,1,1,Yes,0.567,0.486,Low,3-7yr,2018-12-20,Excessive overtime is burning me out completely.
EMP00114,60,Operations,Operations Manager,Other,3,Male,Married,21922,79,899,5118,14,0,4,16,10,8,1,9,5,2,4,4,4,1,3,Non-Travel,27,No,Y,80,1,0,No,0.157,0.262,Low,7-15yr,2013-10-06,Leadership is transparent and communicates well.
EMP00115,32,Finance,Senior Analyst,Other,5,Male,Single,23102,51,204,20516,23,1,7,28,18,9,9,8,5,4,1,3,1,2,3,Travel_Rarely,23,Yes,Y,80,1,1,Yes,0.793,0.974,High,15+yr,2005-12-19,"Too much politics, not enough focus on real work."
EMP00116,60,Product,VP Product,Computer Science,5,Male,Married,11232,42,430,11901,17,1,4,9,9,9,7,1,0,3,3,3,3,3,3,Travel_Rarely,24,Yes,Y,80,1,1,Yes,0.494,0.336,Low,7-15yr,2014-01-29,Compensation is below market rate for my skills.
EMP00117,45,Operations,Operations Analyst,Psychology,1,Female,Divorced,6367,41,1424,25609,21,2,7,17,9,9,6,7,4,2,3,3,3,3,3,Travel_Frequently,23,Yes,Y,80,1,1,Yes,0.684,0.4,Low,7-15yr,2014-07-19,Considering leaving due to lack of recognition.
EMP00118,40,Engineering,Engineering Manager,Business,3,Male,Married,24392,39,1372,19374,15,2,6,12,12,12,2,5,2,3,4,3,4,2,3,Non-Travel,11,No,Y,80,1,0,No,0.01,0.228,Low,7-15yr,2011-11-10,Learning opportunities are abundant here.
EMP00119,25,Product,VP Product,Business,4,Female,Divorced,16262,94,1211,19094,16,2,3,26,14,5,3,14,2,2,4,4,2,2,4,Travel_Frequently,19,No,Y,80,1,0,No,0.369,0.509,High,7-15yr,2009-07-25,Workload is manageable most of the time.
EMP00120,47,Marketing,Marketing Director,Computer Science,1,Male,Single,8229,59,1449,22688,16,1,6,9,9,3,3,0,1,2,1,1,3,4,4,Non-Travel,22,No,Y,80,1,0,No,0.382,0.178,Low,7-15yr,2014-08-05,Management doesn't listen to employee concerns.
EMP00121,59,Operations,Supply Chain Analyst,Business,4,Male,Divorced,21799,37,785,23751,22,3,5,31,22,5,3,3,4,3,2,1,3,4,3,Travel_Rarely,4,No,Y,80,1,0,No,0.35,0.161,Low,15+yr,2001-10-09,The workload is unsustainable and unrealistic.
EMP00122,53,Product,Product Manager,Finance,2,Female,Single,16747,50,368,15522,16,0,2,2,2,2,2,2,2,1,2,3,2,1,4,Non-Travel,21,No,Y,80,1,1,Yes,0.601,0.657,High,1-3yr,2021-03-23,"Too much politics, not enough focus on real work."
EMP00123,60,Sales,Sales Rep,Marketing,4,Male,Divorced,22333,51,960,2038,24,3,8,21,4,4,4,4,1,4,3,1,2,4,4,Travel_Frequently,19,Yes,Y,80,1,1,Yes,0.531,0.585,High,3-7yr,2019-12-12,Management doesn't listen to employee concerns.
EMP00124,57,Engineering,Data Scientist,Marketing,5,Non-binary,Single,7261,47,991,19659,20,0,9,26,1,1,0,1,0,2,1,4,3,2,3,Travel_Rarely,21,Yes,Y,80,1,1,Yes,0.611,0.708,High,<1yr,2022-04-10,The workload is unsustainable and unrealistic.
EMP00125,61,Engineering,DevOps Engineer,Computer Science,4,Male,Single,24529,95,1199,18002,15,3,8,2,2,2,0,2,4,4,3,1,2,1,3,Non-Travel,6,No,Y,80,1,0,No,0.24,0.506,High,1-3yr,2021-03-11,"Management is okay, not exceptional."
EMP00126,58,Sales,Account Executive,Engineering,1,Female,Married,6466,77,351,25453,23,2,4,32,12,0,0,8,4,2,3,1,1,3,3,Non-Travel,8,No,Y,80,1,0,No,0.346,0.304,Low,7-15yr,2011-05-04,"Management is okay, not exceptional."
EMP00127,54,Operations,Supply Chain Analyst,Psychology,1,Female,Divorced,16785,73,1215,6857,23,0,7,1,1,1,1,1,2,4,1,2,3,2,3,Travel_Rarely,28,No,Y,80,1,0,No,0.372,0.362,Low,<1yr,2022-08-16,The workload is unsustainable and unrealistic.
EMP00128,57,Product,Product Manager,Computer Science,4,Female,Single,6088,38,423,18312,15,1,6,10,8,7,3,3,2,2,4,1,2,3,4,Non-Travel,22,No,Y,80,1,0,No,0.343,0.294,Low,7-15yr,2015-11-13,"Management is okay, not exceptional."
EMP00129,24,Engineering,Staff Engineer,Business,1,Female,Married,16015,96,703,3436,19,0,8,9,9,9,4,4,3,1,3,1,3,2,3,Travel_Rarely,9,No,Y,80,1,0,No,0.247,0.281,Low,7-15yr,2014-10-29,The role has some good aspects and some challenges.
EMP00130,30,Marketing,Marketing Director,Psychology,1,Female,Divorced,4115,83,243,20483,23,1,6,32,5,5,0,5,0,2,4,3,3,2,3,Travel_Rarely,10,No,Y,80,1,0,No,0.246,0.232,Low,3-7yr,2018-10-10,Learning opportunities are abundant here.
EMP00131,29,Sales,Senior Sales Rep,Engineering,4,Male,Married,7578,55,896,26949,18,3,3,6,6,6,1,0,0,1,2,3,4,1,3,Travel_Frequently,10,Yes,Y,80,1,1,Yes,0.664,0.694,High,3-7yr,2017-04-28,Feeling completely disengaged and undervalued.
EMP00132,54,Engineering,Engineering Manager,Business,3,Male,Single,5590,55,703,9693,14,2,3,14,14,9,9,12,5,2,3,2,1,1,3,Travel_Frequently,10,No,Y,80,1,1,Yes,0.472,0.499,Low,7-15yr,2009-02-08,Excessive overtime is burning me out completely.
EMP00133,27,Engineering,Software Engineer,Other,3,Female,Married,10372,63,1464,15218,17,0,7,25,13,8,3,3,1,4,1,4,1,4,3,Travel_Rarely,26,Yes,Y,80,1,1,Yes,0.728,0.786,High,7-15yr,2010-09-04,Poor communication from leadership constantly.
EMP00134,60,Sales,Account Executive,Finance,2,Male,Married,6573,37,1129,6251,18,1,5,10,4,3,3,4,1,3,4,2,4,2,4,Non-Travel,4,Yes,Y,80,1,0,No,0.391,0.566,High,3-7yr,2019-06-15,Excellent work-life balance and flexible policies.
EMP00135,25,Customer Success,Senior CSM,Business,1,Male,Divorced,5978,39,1042,22409,22,3,8,26,16,9,3,9,3,2,2,1,4,2,3,Travel_Rarely,18,Yes,Y,80,1,1,Yes,0.66,0.66,High,15+yr,2007-12-31,"Work-life balance is terrible, always on-call."
EMP00136,34,Sales,VP Sales,Finance,4,Female,Married,13639,77,550,11305,19,2,9,6,6,5,5,2,5,2,2,1,3,1,4,Travel_Rarely,12,No,Y,80,1,1,Yes,0.487,0.437,Low,3-7yr,2017-01-31,Excessive overtime is burning me out completely.
EMP00137,23,Marketing,Marketing Analyst,Psychology,1,Male,Married,12422,84,222,12590,15,2,6,0,0,0,0,0,0,1,3,4,1,3,3,Travel_Rarely,25,No,Y,80,1,0,No,0.324,0.333,Low,<1yr,2023-06-17,Compensation is competitive but benefits could improve.
EMP00138,26,Finance,Finance Manager,Finance,5,Non-binary,Divorced,13858,83,797,24596,13,2,6,9,8,4,4,5,1,4,2,4,4,4,3,Travel_Rarely,11,No,Y,80,1,0,No,0.222,0.225,Low,7-15yr,2015-05-25,Management doesn't listen to employee concerns.
EMP00139,48,Sales,VP Sales,Psychology,1,Female,Married,7975,69,1266,21618,23,3,3,20,15,14,5,14,0,1,1,3,2,2,3,Travel_Frequently,16,No,Y,80,1,1,Yes,0.695,0.647,High,7-15yr,2008-12-23,"Too much politics, not enough focus on real work."
EMP00140,53,Customer Success,Senior CSM,Psychology,1,Female,Single,7925,44,665,9662,14,3,2,14,14,10,7,3,0,4,3,1,3,1,4,Travel_Frequently,19,Yes,Y,80,1,1,Yes,0.529,0.576,High,7-15yr,2009-12-30,Compensation is below market rate for my skills.
EMP00141,42,Customer Success,Senior CSM,Psychology,3,Female,Single,24676,47,239,25934,20,3,7,29,12,7,7,2,5,4,2,1,1,2,3,Non-Travel,11,No,Y,80,1,1,Yes,0.563,0.648,High,7-15yr,2011-09-06,Management doesn't listen to employee concerns.
EMP00142,29,Engineering,Staff Engineer,Psychology,4,Male,Married,13786,52,502,5123,16,2,6,29,17,2,2,11,1,1,1,1,3,1,3,Travel_Rarely,23,No,Y,80,1,0,No,0.384,0.424,Low,15+yr,2006-11-22,Considering leaving due to lack of recognition.
EMP00143,59,Marketing,Content Strategist,Psychology,1,Male,Single,24787,91,374,19037,20,0,3,7,7,7,0,7,2,3,4,1,3,4,3,Travel_Frequently,4,No,Y,80,1,0,No,0.085,0.088,Low,3-7yr,2016-01-07,I feel valued and recognized for my contributions.
EMP00144,29,Sales,VP Sales,Business,3,Male,Divorced,22814,75,1198,6158,21,1,3,23,0,0,0,0,2,4,4,1,2,3,4,Travel_Frequently,12,Yes,Y,80,1,1,Yes,0.528,0.639,High,<1yr,2023-12-07,"Too much politics, not enough focus on real work."
EMP00145,24,Sales,VP Sales,Psychology,2,Male,Married,17716,68,820,10700,15,3,0,18,18,13,5,3,5,3,3,1,2,2,3,Travel_Rarely,28,No,Y,80,1,0,No,0.438,0.495,Low,15+yr,2006-01-02,Workload is manageable most of the time.
EMP00146,24,Engineering,Software Engineer,Business,3,Female,Single,4995,44,1416,12531,19,0,6,2,2,2,2,2,1,1,1,1,4,2,3,Travel_Rarely,17,Yes,Y,80,1,1,Yes,0.712,0.736,High,1-3yr,2021-03-15,Excessive overtime is burning me out completely.
EMP00147,43,HR,Recruiter,Psychology,3,Female,Married,16844,82,443,11879,23,1,0,14,14,0,0,11,3,3,2,1,2,4,3,Travel_Rarely,24,No,Y,80,1,0,No,0.448,0.41,Low,7-15yr,2009-04-03,"Too much politics, not enough focus on real work."
EMP00148,27,Marketing,Marketing Director,Finance,3,Male,Married,6891,93,1035,7543,21,2,9,5,1,1,1,1,4,4,3,3,1,3,3,Travel_Rarely,13,No,Y,80,1,0,No,0.199,0.26,Low,<1yr,2022-03-24,"Management is okay, not exceptional."
EMP00149,23,Engineering,Software Engineer,Other,1,Male,Divorced,18522,92,479,15980,21,0,9,17,3,3,0,3,5,1,3,2,4,2,3,Non-Travel,28,No,Y,80,1,0,No,0.17,0.255,Low,1-3yr,2020-06-06,Compensation is competitive but benefits could improve.
EMP00150,44,Engineering,Software Engineer,Psychology,1,Non-binary,Divorced,10145,45,1259,17156,24,2,3,18,10,1,1,10,0,3,2,1,1,4,4,Travel_Frequently,4,Yes,Y,80,1,1,Yes,0.741,0.765,High,7-15yr,2013-03-22,No clear path for career advancement here.
EMP00151,23,Product,Principal PM,Engineering,2,Male,Married,11498,99,756,11580,13,1,2,29,2,2,2,2,5,1,1,3,1,2,3,Travel_Rarely,27,Yes,Y,80,1,1,Yes,0.869,0.915,High,1-3yr,2021-01-08,Feeling completely disengaged and undervalued.
EMP00152,59,Engineering,Staff Engineer,Psychology,5,Female,Married,12554,95,1097,20581,12,3,2,12,8,6,6,0,4,1,2,1,4,2,4,Non-Travel,6,Yes,Y,80,1,1,Yes,0.795,0.697,High,7-15yr,2015-07-07,Feeling completely disengaged and undervalued.
EMP00153,38,Engineering,Senior Engineer,Psychology,5,Male,Married,5102,42,1377,5911,16,2,0,11,9,9,2,4,5,3,4,4,2,4,3,Travel_Rarely,7,No,Y,80,1,0,No,0.225,0.259,Low,7-15yr,2014-04-26,Work is interesting but growth paths are unclear.
EMP00154,56,Marketing,Marketing Analyst,Finance,5,Female,Married,6030,76,1246,15582,23,0,3,33,1,1,1,1,1,4,3,1,3,4,3,Travel_Rarely,8,No,Y,80,1,0,No,0.025,0.06,Low,<1yr,2022-03-26,Workload is manageable most of the time.
EMP00155,55,Customer Success,Senior CSM,Marketing,2,Female,Single,11524,38,918,13120,17,3,0,11,6,6,6,6,0,4,4,2,2,1,4,Travel_Frequently,26,No,Y,80,1,1,Yes,0.472,0.536,High,3-7yr,2017-08-11,No clear path for career advancement here.
EMP00156,44,Engineering,DevOps Engineer,Finance,5,Female,Single,11107,92,1131,7235,15,0,7,23,14,2,0,14,4,4,3,3,1,1,3,Non-Travel,2,No,Y,80,1,0,No,0.264,0.524,High,7-15yr,2009-09-11,The role has some good aspects and some challenges.
EMP00157,51,Finance,Financial Analyst,Engineering,5,Female,Married,19626,63,290,6799,11,1,0,3,3,3,3,3,2,4,2,4,1,2,3,Travel_Frequently,9,Yes,Y,80,1,1,Yes,0.681,0.938,High,1-3yr,2020-01-19,Feeling completely disengaged and undervalued.
EMP00158,29,Operations,Operations Analyst,Marketing,3,Male,Single,21268,58,589,16225,13,1,5,13,9,9,2,3,3,2,1,4,4,4,3,Non-Travel,10,Yes,Y,80,1,1,Yes,0.678,0.549,High,7-15yr,2014-12-05,Excessive overtime is burning me out completely.
EMP00159,43,Engineering,Data Scientist,Computer Science,1,Male,Single,17935,66,749,23744,13,3,6,16,16,13,0,13,5,1,2,1,1,3,3,Travel_Rarely,29,Yes,Y,80,1,1,Yes,0.874,0.766,High,15+yr,2007-05-09,"Work-life balance is terrible, always on-call."
EMP00160,57,Operations,COO,Computer Science,1,Female,Married,12624,72,1130,26605,22,0,9,2,2,2,2,1,5,1,4,2,4,3,3,Travel_Rarely,19,No,Y,80,1,0,No,0.171,0.082,Low,1-3yr,2021-12-28,Management genuinely cares about employee growth.
EMP00161,26,Sales,Sales Rep,Engineering,3,Male,Single,18823,93,1451,18709,24,0,1,22,13,3,3,12,4,2,1,2,4,2,3,Travel_Rarely,1,No,Y,80,1,0,No,0.384,0.417,Low,7-15yr,2010-04-18,Excessive overtime is burning me out completely.
EMP00162,34,Finance,Senior Analyst,Finance,3,Female,Married,23714,53,1425,5766,14,0,3,12,3,3,0,3,3,1,1,1,2,1,3,Travel_Rarely,16,No,Y,80,1,1,Yes,0.557,0.699,High,1-3yr,2020-09-18,Compensation is below market rate for my skills.
EMP00163,50,Finance,Senior Analyst,Business,3,Non-binary,Married,10863,63,1261,6111,24,0,2,8,8,2,2,2,5,1,3,1,1,4,3,Travel_Frequently,18,No,Y,80,1,0,No,0.422,0.332,Low,7-15yr,2015-09-02,The role has some good aspects and some challenges.
EMP00164,52,Marketing,Marketing Director,Engineering,1,Female,Divorced,6109,77,932,26686,20,1,8,20,10,4,4,10,2,3,1,3,2,4,3,Travel_Rarely,8,Yes,Y,80,1,1,Yes,0.602,0.752,High,7-15yr,2013-02-12,"Too much politics, not enough focus on real work."
EMP00165,37,Engineering,DevOps Engineer,Other,5,Female,Married,21570,41,699,9015,16,0,6,7,2,2,2,2,4,2,3,3,3,1,4,Travel_Rarely,10,Yes,Y,80,1,0,No,0.368,0.537,High,1-3yr,2021-08-17,Compensation is competitive but benefits could improve.
EMP00166,51,Operations,Operations Manager,Marketing,3,Female,Single,15482,52,1266,8856,15,1,1,16,16,14,6,8,1,1,1,1,2,4,3,Non-Travel,22,No,Y,80,1,1,Yes,0.624,0.468,Low,15+yr,2007-09-22,The workload is unsustainable and unrealistic.
EMP00167,37,Sales,Account Executive,Marketing,2,Female,Married,4550,42,1070,18490,11,0,5,15,15,10,5,13,0,1,1,1,1,2,3,Non-Travel,11,No,Y,80,1,1,Yes,0.743,0.659,High,7-15yr,2008-06-06,Poor communication from leadership constantly.
EMP00168,33,Engineering,DevOps Engineer,Psychology,3,Male,Married,3646,74,716,4426,16,0,8,15,6,6,6,6,2,2,3,4,3,4,3,Non-Travel,17,Yes,Y,80,1,1,Yes,0.596,0.363,Low,3-7yr,2017-03-09,The workload is unsustainable and unrealistic.
EMP00169,38,Engineering,DevOps Engineer,Computer Science,4,Male,Divorced,24040,94,267,16497,24,2,2,27,10,9,2,2,3,2,1,2,1,4,3,Travel_Frequently,27,Yes,Y,80,1,1,Yes,0.902,0.734,High,7-15yr,2013-11-09,Feeling completely disengaged and undervalued.
EMP00170,37,HR,HR Director,Marketing,3,Male,Married,16407,76,322,22762,24,2,5,15,15,1,1,4,3,3,2,3,3,1,3,Travel_Rarely,25,No,Y,80,1,0,No,0.366,0.393,Low,7-15yr,2008-08-26,"Work-life balance is terrible, always on-call."
EMP00171,33,Finance,Senior Analyst,Engineering,1,Female,Single,15700,87,535,22748,19,0,2,13,13,11,7,2,2,3,1,1,1,1,3,Travel_Frequently,7,No,Y,80,1,1,Yes,0.571,0.656,High,7-15yr,2010-04-11,Excessive overtime is burning me out completely.
EMP00172,29,Engineering,DevOps Engineer,Marketing,3,Male,Divorced,3537,34,1376,20915,21,1,2,19,13,8,7,9,1,4,4,1,2,3,4,Non-Travel,26,Yes,Y,80,1,1,Yes,0.742,0.634,High,7-15yr,2010-09-05,Compensation is below market rate for my skills.
EMP00173,41,Marketing,Content Strategist,Engineering,4,Female,Single,17166,34,1173,25194,11,0,3,33,5,5,1,3,5,4,3,3,1,2,4,Travel_Rarely,27,No,Y,80,1,0,No,0.266,0.526,High,3-7yr,2018-06-15,Compensation is competitive but benefits could improve.
EMP00174,24,Engineering,Data Scientist,Business,2,Male,Married,9572,89,978,13336,18,2,8,28,8,8,6,8,1,3,3,4,4,1,3,Non-Travel,3,Yes,Y,80,1,0,No,0.407,0.512,High,7-15yr,2015-06-10,Compensation is competitive but benefits could improve.
EMP00175,37,Finance,Finance Manager,Psychology,5,Female,Married,3234,50,1385,7316,18,0,7,2,2,1,0,2,5,1,2,4,4,1,3,Travel_Rarely,29,No,Y,80,1,1,Yes,0.48,0.375,Low,1-3yr,2021-04-02,Excessive overtime is burning me out completely.
EMP00176,51,Engineering,Engineering Manager,Computer Science,3,Male,Single,17067,53,1437,7362,13,2,0,9,2,2,1,2,5,2,4,1,2,1,3,Travel_Rarely,7,Yes,Y,80,1,1,Yes,0.645,0.753,High,1-3yr,2021-10-04,"Too much politics, not enough focus on real work."
EMP00177,44,Finance,Finance Manager,Marketing,4,Female,Single,12696,47,622,6693,23,0,0,19,16,4,4,2,3,3,1,2,2,4,3,Non-Travel,6,Yes,Y,80,1,1,Yes,0.716,0.701,High,15+yr,2007-06-30,"Work-life balance is terrible, always on-call."
EMP00178,49,Sales,Sales Manager,Engineering,4,Female,Single,17150,50,1138,10990,19,3,6,1,1,1,1,1,5,4,2,2,3,2,3,Travel_Rarely,3,Yes,Y,80,1,1,Yes,0.453,0.672,High,<1yr,2022-04-12,Management doesn't listen to employee concerns.
EMP00179,61,Product,VP Product,Finance,2,Male,Married,20758,83,1003,17133,21,0,2,26,3,3,0,3,2,2,1,1,2,2,3,Travel_Rarely,8,Yes,Y,80,1,1,Yes,0.844,0.98,High,1-3yr,2020-11-17,"Too much politics, not enough focus on real work."
EMP00180,26,Engineering,Software Engineer,Computer Science,1,Male,Divorced,4909,39,833,23652,23,1,6,31,19,6,1,10,5,4,2,3,4,4,3,Travel_Rarely,1,No,Y,80,1,0,No,0.396,0.24,Low,15+yr,2004-02-29,Poor communication from leadership constantly.
EMP00181,41,Sales,Senior Sales Rep,Business,3,Female,Single,15150,53,1453,16178,23,2,8,9,9,4,4,7,2,1,3,2,2,4,3,Travel_Rarely,5,No,Y,80,1,0,No,0.272,0.289,Low,7-15yr,2014-02-08,Some processes are inefficient but improving.
EMP00182,61,Engineering,Senior Engineer,Engineering,4,Female,Married,3080,89,1282,12629,21,3,2,16,16,11,0,9,0,1,4,3,4,1,3,Travel_Rarely,24,No,Y,80,1,0,No,0.241,0.256,Low,15+yr,2007-11-27,I feel valued and recognized for my contributions.
EMP00183,22,Product,Product Manager,Other,2,Male,Single,5083,86,295,20395,18,2,2,32,9,5,4,9,3,4,3,3,2,3,3,Travel_Frequently,19,No,Y,80,1,0,No,0.266,0.321,Low,7-15yr,2014-10-29,Some processes are inefficient but improving.
EMP00184,51,Product,Principal PM,Other,5,Non-binary,Married,16378,52,1485,16751,13,2,1,5,5,5,5,5,1,2,2,3,4,3,3,Travel_Rarely,27,No,Y,80,1,1,Yes,0.544,0.245,Low,3-7yr,2018-09-12,Poor communication from leadership constantly.
EMP00185,42,Engineering,Software Engineer,Psychology,4,Female,Single,18217,51,553,2425,20,1,9,17,9,0,0,6,4,4,1,4,3,2,3,Travel_Rarely,13,Yes,Y,80,1,1,Yes,0.542,0.741,High,7-15yr,2014-01-30,"Too much politics, not enough focus on real work."
EMP00186,41,Finance,Senior Analyst,Psychology,2,Non-binary,Divorced,21074,97,1359,5044,15,0,0,8,6,6,5,6,1,2,4,2,1,3,3,Travel_Frequently,26,No,Y,80,1,1,Yes,0.511,0.256,Low,3-7yr,2017-11-02,No clear path for career advancement here.
EMP00187,27,Operations,Operations Manager,Business,1,Male,Married,20140,63,1166,13480,13,1,8,7,7,7,5,7,1,3,1,4,1,1,4,Travel_Rarely,11,No,Y,80,1,1,Yes,0.517,0.625,High,3-7yr,2016-05-21,Feeling completely disengaged and undervalued.
EMP00188,43,Marketing,Marketing Analyst,Business,1,Male,Married,5670,99,1122,13106,15,0,5,24,17,12,7,1,4,4,3,2,4,4,4,Non-Travel,28,Yes,Y,80,1,0,No,0.432,0.305,Low,15+yr,2006-07-16,Work is interesting but growth paths are unclear.
EMP00189,39,Marketing,Marketing Analyst,Psychology,4,Female,Married,6751,57,672,8229,19,3,5,30,8,8,4,8,3,4,1,1,2,2,3,Travel_Frequently,22,No,Y,80,1,1,Yes,0.478,0.662,High,7-15yr,2015-08-23,Feeling completely disengaged and undervalued.
EMP00190,29,Engineering,Data Scientist,Marketing,4,Female,Married,14744,68,629,3239,22,1,7,3,3,0,0,3,5,2,2,3,2,2,3,Non-Travel,26,No,Y,80,1,1,Yes,0.578,0.671,High,1-3yr,2020-03-23,"Too much politics, not enough focus on real work."
EMP00191,60,Engineering,Data Scientist,Marketing,3,Female,Divorced,8261,71,1174,8566,14,1,4,19,17,4,4,9,0,3,4,2,1,4,3,Non-Travel,11,Yes,Y,80,1,1,Yes,0.452,0.581,High,15+yr,2006-04-06,The workload is unsustainable and unrealistic.
EMP00192,53,Product,Product Manager,Engineering,2,Male,Married,17691,52,736,21775,16,2,8,27,16,14,2,10,1,2,4,2,4,3,3,Non-Travel,2,No,Y,80,1,0,No,0.181,0.085,Low,15+yr,2007-09-14,Excellent work-life balance and flexible policies.
EMP00193,54,Product,Senior PM,Finance,4,Male,Divorced,9852,99,1369,6213,13,1,4,0,0,0,0,0,5,2,4,1,2,2,3,Non-Travel,9,No,Y,80,1,0,No,0.392,0.495,Low,<1yr,2023-09-16,The role has some good aspects and some challenges.
EMP00194,37,Finance,Financial Analyst,Engineering,3,Male,Married,4494,31,286,22381,13,0,1,22,0,0,0,0,1,4,2,4,1,4,3,Non-Travel,2,Yes,Y,80,1,1,Yes,0.702,0.8,High,<1yr,2023-08-12,Poor communication from leadership constantly.
EMP00195,33,Sales,Sales Rep,Finance,3,Male,Single,20285,53,308,5006,15,1,5,12,12,9,2,12,3,4,1,2,4,4,3,Non-Travel,21,Yes,Y,80,1,1,Yes,0.5,0.45,Low,7-15yr,2011-11-09,Management doesn't listen to employee concerns.
